name,position,KDA,neutralMinionsKilled,turretsKilled,barracksKilled,minionsKilled,largestMultiKill,largestCriticalStrike,largestKillingSpree,goldEarned,physicalDamageDealtToChampions,magicDamageDealtPlayer,totalHeal,physicalDamageTaken,totalDamageDealtToChampions,totalDamageDealt,totalDamageTaken,neutralMinionsKilledEnemyJungle,neutralMinionsKilledTeamJungle,timeCCingOthers
루시안,M,1.993006993,14.64,1.4,0.08,178.84,1.56,620.96,3.64,11338,13594.24,2012.52,797.44,9473.28,16358.64,129359.52,16180.56,0,0,1.16
룰루,M,3.311111111,1.571428571,0.5,0.142857143,113.6428571,1,0,1.785714286,7583.928571,1284.071429,5843.285714,1705.071429,4944.214286,7268.5,57156,10229.21429,0,0,19.5
르블랑,M,3.07133758,5.253229974,0.700258398,0.087855297,153.0878553,1.341085271,0,3.457364341,10165.90698,1798.78553,14385.84238,3111.844961,10349.28941,16635.68734,89152.33075,17850.9199,0,0,15.5994832
리 신,M,2.395348837,12.88888889,0.777777778,0.333333333,156.7777778,1.222222222,0,2,10774.22222,11456.44444,2484.777778,3377.444444,13028.55556,14484.22222,116885.6667,23137.66667,0,0,16
리븐,M,1.797101449,7.714285714,0.571428571,0,156.0714286,1.5,0,2.785714286,9769.785714,9895.928571,163.5714286,1647.285714,11013.35714,10595.14286,97836.21429,19014.57143,0,0,16.71428571
리산드라,M,2.507331378,4.470588235,0.742647059,0.051470588,162.3676471,1.235294118,0,2.198529412,9722.102941,1443.154412,13167.66912,2562.183824,9408.058824,14780.21324,109641.375,17017.47794,0,0,35.08088235
릴리아,M,2.272727273,19,2,0,152,1.5,0,2,10489.5,599,14265.5,6262.5,8288,19107.5,124772.5,18178.5,0,0,14
마스터 이,M,0,1,0,0,20,0,0,0,2086,111,0,81,1266,111,10572,1566,0,0,0
마오카이,M,2.222222222,1.333333333,0.333333333,0,98.33333333,1.666666667,0.666666667,2.333333333,6268.333333,1794.333333,6827,3624.666667,8675,8622.333333,55116.66667,12823,0,0,33
말자하,M,2.684210526,7.75,1.178571429,0.178571429,159.5714286,1.178571429,0,1.714285714,9454.75,605,11683.5,1057.892857,6360.75,12385,108817,11432.10714,0,0,39.14285714
말파이트,M,2.428571429,2.727272727,0.909090909,0,126.9090909,1.272727273,2.272727273,3.545454545,9618.909091,2329.545455,11586.36364,1291.909091,9544.363636,14304.18182,75017.63636,15838.90909,0,0,26
모데카이저,M,0.692307692,9.5,0,0,151.5,1,0,1,8125.5,1350,7502.5,2625.5,13046,9376,86355.5,18134.5,0,0,3
모르가나,M,3.4,21,2,0,163,2,0,2,12108,735,16315,3627,6661,18149,118666,16100,0,0,42
미스 포츈,M,1.833333333,8.4,1.2,0.4,191.2,1.4,706.4,2.6,12787.8,18192.4,788.4,384.4,7847,20396.6,132287,15079.2,0,0,8
바루스,M,11,0,1,0,134,2,0,7,8734,10776,2025,0,3247,13154,77920,5250,0,0,21
바이,M,1.510638298,7.333333333,0.333333333,0,141.5,1.333333333,0,3,10098.5,12621.33333,259,2125.666667,12280.66667,13029.5,94260.33333,21704.16667,0,0,26.16666667
베이가,M,1.826086957,5.785714286,0.357142857,0,169.6428571,1.142857143,0,2.5,9837.142857,883.7142857,14680.85714,978.7142857,7558.857143,15771.14286,114165.4286,13991,0,0,19.28571429
베인,M,1.818181818,9.083333333,1.666666667,0.166666667,162.9166667,2,329.6666667,2.916666667,11008.66667,13553.5,510,1326.5,10285.16667,19513.5,109411.1667,18810.33333,0,0,6.75
벡스,M,2.563101302,4.973913043,0.713043478,0.107246377,156.1449275,1.495652174,0,3.142028986,10209.04638,1674.681159,15491.10725,2263.382609,8245.231884,17626.22029,107067.5623,14870.97391,0,0,26.35652174
벨코즈,M,5.25,16,1,0,178,1,0,3,13237,987,15957,2674,11460,24142,133586,16031,0,0,23
볼리베어,M,1.666666667,8.5,1,0,106.5,2,0,2.5,10087.5,13255,3887,6315.5,18728.5,17578,81455,27127.5,0,0,24
브랜드,M,2.071428571,2,1,0,134.3333333,1.333333333,0,2.333333333,8004,723.3333333,10851,1650.666667,5508.333333,11810,84566.33333,11350.33333,0,0,9.666666667
블라디미르,M,2.236607143,7.764705882,0.980392157,0.137254902,159.3921569,1.37254902,0,3.039215686,9879.058824,986.9019608,13593.13725,16085.90196,12420.96078,15607.11765,106698.4902,21401.88235,0,0,2.980392157
블리츠크랭크,M,1,0,0,0,42,1,0,0,3924,1234,1756,0,6420,3195,13231,8837,0,0,16
비에고,M,2.181818182,10.26086957,0.956521739,0.043478261,148.6956522,1.434782609,414.9130435,2.956521739,10354.65217,11511.78261,1536.565217,4167.73913,12098.08696,13497.69565,103756.6522,22042.3913,0,0,9.913043478
빅토르,M,2.082828283,7.520408163,0.806122449,0.071428571,172.244898,1.336734694,0,2.316326531,10440.94898,617.9693878,17493.80612,1333.204082,7843.102041,18645.93878,121124.551,14448.15306,0,0,15.92857143
뽀삐,M,1.8,0,0,0,151,1,0,2,8756,9971,1924,3049,10559,11987,88301,22151,0,0,17
사미라,M,4.375,14.5,2.5,0,149,2.5,495,7,12180,16735,2754,939,13337,19792,110034.5,17386.5,0,0,6
사이온,M,4.9,2,0.666666667,0,147,1,0,2.333333333,9742.333333,8389,4861.333333,3107.333333,13798.33333,13279.33333,103920.6667,22358.66667,0,0,44.66666667
사일러스,M,2.151581243,7.704968944,0.916149068,0.121118012,145.1273292,1.456521739,21.22670807,3.170807453,10023.30124,597.2546584,15272.99689,5467.39441,13765.63043,16126.69565,97283.19565,23427.22671,0,0,22.4378882
세라핀,M,2.148148148,0,1.166666667,0.166666667,144,0.833333333,0,0.833333333,8173.333333,931.8333333,6667,3863,6976.5,7625,80373.33333,11469.66667,0,0,15.5
세주아니,M,3.5,20,1,0,160,2,0,4,11618,10375,8527,1489,18923,20252,141218,31198,0,0,44
세트,M,1.6953125,5.3,0.95,0.15,153.95,1.45,0.4,2.05,10663.1,12207.25,149.25,3332.75,15808.7,15264.9,107074.1,28547.35,0,0,21.7
스웨인,M,1.205128205,2.142857143,0.142857143,0,109.2857143,0.857142857,0,1.857142857,7081.714286,1221.714286,8406,3171.428571,9011.142857,9829.571429,70124.71429,15466.71429,0,0,21.28571429
시비르,M,4,17,0,0,287,1,0,2,15961,22339,0,5363,7900,23483,283379,23470,0,0,6
신 짜오,M,0.636363636,0.666666667,0.333333333,0,91.33333333,1.333333333,228.3333333,2,6385.333333,9043.333333,480.3333333,2323,6291,10379.33333,51030,13743.33333,0,0,9.333333333
신드라,M,2.245348036,6.745644599,0.731707317,0.094076655,165.7770035,1.254355401,0,2.602787456,10071.01394,1232.682927,15123.91986,2002.355401,8075.38676,16516.36585,109909.4599,14617.04878,0,0,26.13240418
신지드,M,1.75,0.555555556,0.444444444,0,109.8888889,1.333333333,0,2,7506,706.1111111,9356.333333,776.3333333,10999.77778,10463.88889,68620,16951.88889,0,0,28.11111111
아리,M,2.494252874,3.472222222,0.861111111,0.055555556,169.9722222,1.166666667,0,3.027777778,10760.58333,1595.694444,12070.44444,3750.75,9219,17429.02778,112651.1667,16313.11111,0,0,18.63888889
아우렐리온 솔,M,3.222493888,8.604395604,0.725274725,0.164835165,168.8571429,1.483516484,0,3.604395604,10758.03297,1227.043956,15079.28571,3002.087912,9918.835165,17116.21978,115797.6813,17156,0,0,21.86813187
아이번,M,2.105263158,6,0.5,0,80.5,1,0,0.5,6533.25,2304,5544,332.5,7543.25,8328.75,54464.75,11138.5,0,0,26.75
아지르,M,2.1875,9.323076923,1.030769231,0.123076923,166.6307692,1.292307692,0,2.061538462,10417.56923,651.0923077,16334.89231,1028.107692,8678.384615,17693.43077,112027.4154,15713.46154,0,0,11.46153846
아칼리,M,2.18625,3.603896104,0.493506494,0.064935065,151.5649351,1.538961039,0,3.311688312,10065.32468,1094.980519,15387.06494,1787.11039,11863.38312,17075.22078,95086.19481,20466.01948,0,0,1.350649351
아크샨,M,2.450877193,7.557692308,1.125,0.144230769,161.5,1.730769231,448.2596154,4.105769231,11458.49038,14526.07692,2912.288462,474.8942308,10234.31731,18312.70192,114568.6058,16225.67308,0,0,1.115384615
아트록스,M,2.517241379,10.45454545,0.909090909,0.181818182,170.0909091,1.545454545,2.272727273,3.181818182,11065.45455,16474.72727,107.4545455,10518.90909,17733.45455,17269.72727,117004.8182,30238.36364,0,0,19.09090909
애니,M,2.536585366,3.25,0.708333333,0.208333333,150.6666667,1.166666667,16.33333333,2.666666667,9702.166667,916.625,14890.70833,782.4583333,7490.291667,16472,84027,12617.66667,0,0,18.54166667
애니비아,M,2.688888889,12.59459459,0.540540541,0.067567568,156.2432432,1.243243243,0,2.513513514,10255.02703,1093.527027,13912.91892,1742.337838,11073.09459,15477.06757,107852.4865,19221.74324,0,0,37.28378378
야스오,M,1.725291829,14.0521327,1.27014218,0.156398104,176.6208531,1.440758294,721.8246445,2.55450237,10948.7109,11971.88626,1098.962085,1481.829384,11105.47393,13806.38389,139959.6398,17898.81043,0,0,17.38862559
에코,M,2.154069767,8.112676056,0.929577465,0.126760563,161.8169014,1.422535211,0,2.957746479,10398.19718,2010.521127,12610.02817,3682.239437,11672.30986,14897.74648,120248.8873,19712.47887,0,0,12.46478873
오공,M,2.75,4.333333333,0.833333333,0.166666667,152.3333333,1.333333333,0.333333333,4.166666667,10650.33333,14512.33333,2387.333333,7081,14591.5,17470.5,89943,25906.33333,0,0,11.5
오른,M,2.8125,1.333333333,0.333333333,0,165.6666667,1.333333333,0.666666667,1.333333333,10143.66667,4847.666667,7943,2171.666667,16099.66667,12945.66667,102032.3333,28232.66667,0,0,36.66666667
오리아나,M,2.502747253,8.182926829,0.890243902,0.109756098,171.7439024,1.195121951,0,2.487804878,10169.78049,1058.097561,14392.46341,2100.634146,7438.939024,15696.56098,111669.8902,14015,0,0,19.42682927
요네,M,1.88948426,16.28571429,1.266409266,0.131274131,174.0849421,1.447876448,621.7335907,3,11208.31274,11092.52124,3216.019305,1589.11583,11425.45946,16687.6332,140822.556,19679.6834,0,0,16.28185328
우르곳,M,1.296296296,4.75,1.75,0,157,1.25,0.5,1.5,9810,12314.75,283.5,3276.5,15645,13232.75,109186.5,23687,0,0,18.5
워윅,M,1.125,16,0,0,129,1,0,2,9428,7354,10130,14708,18151,17744,97369,34394,0,0,27
이렐리아,M,1.675799087,10.33858268,1.385826772,0.149606299,191.4330709,1.480314961,254.4724409,2.842519685,11730.62992,12048.77165,4318.511811,3711.559055,15074.58268,17010.22835,138267.252,25691.95276,0,0,12.24409449
이즈리얼,M,1.309090909,10.75,0.75,0.25,147,1.375,0,1,9230.75,10822.125,3851,763.75,9369.375,15490.125,100288.875,16135.25,0,0,2.25
일라오이,M,#DIV/0!,0,0,0,81,1,0,2,4269,1459,15,540,2887,1499,36606,3328,0,0,0
자야,M,1.517241379,5.714285714,1,0.142857143,130.8571429,0.857142857,38.71428571,1.142857143,7259,8799.714286,268.5714286,240.2857143,6177.285714,9156.714286,77704.14286,8595.285714,0,0,7
자이라,M,0.230769231,1,0,0,82,0.666666667,0,0,4316.666667,563,4965.666667,358.3333333,3600.666667,5652.666667,37248.66667,6691.333333,0,0,11
자크,M,4,3,0.25,0,99.75,1.25,6,0.5,6772.75,895,6852.75,13473.5,9801.75,7833.75,53787.5,15887.5,0,0,26.5
잭스,M,2.189655172,11.23076923,1.692307692,0.153846154,131.8461538,1.461538462,0,3.307692308,9497.307692,8550.769231,3224.153846,3718.538462,11128.46154,11970.30769,94103.07692,17550.84615,0,0,12.07692308
제드,M,2.347826087,9.407142857,0.892857143,0.1,152.6285714,1.578571429,12.16428571,3.778571429,11027.74286,16268.32143,920.0571429,1540.814286,9346.142857,18286.21429,107234.2643,16298.95,0,0,5.514285714
제라스,M,4,5.333333333,0.166666667,0,168.3333333,1.416666667,0,3,10514,439.3333333,19956.83333,892.8333333,6961.833333,20915.41667,119005,11347.41667,0,0,20
제이스,M,1.62170088,10.10169492,1.169491525,0.118644068,153.3220339,1.237288136,10.62711864,2.288135593,9872.271186,13495.72881,2343.966102,1013.813559,9001.711864,16326.40678,107750.5085,14808.30508,0,0,6.559322034
조이,M,2.994061758,6.322580645,0.836021505,0.13172043,156.7634409,1.422043011,47.9327957,3.502688172,10369.95161,1888.725806,14187.75269,2675.379032,8613.392473,18349.69624,104245.9892,15188.5,0,0,26.84946237
직스,M,1.964285714,7.2,2,0.2,165.8,1,0,1.2,10415.4,786.8,19685.2,641.4,6706.6,20937.8,149359.2,12696.6,0,0,15.8
진,M,1.45,8.333333333,0.666666667,0,185.6666667,1.333333333,1097.333333,2.333333333,11554.66667,13642.66667,2046,3810.333333,9176.333333,16005.33333,147317.6667,20265.66667,0,0,24
질리언,M,3.909090909,0.25,1.25,0,128,0.75,0,0.5,7517.5,1152,6567.25,6165.75,7481.25,7726.5,85315.5,12251.75,0,0,15.5
징크스,M,1.321428571,9.333333333,0.333333333,0,182,1.333333333,424.6666667,2.333333333,11250.66667,14066.66667,429.3333333,715.3333333,13278.33333,15613.66667,120254.3333,19455,0,0,9.666666667
초가스,M,3.666666667,13.33333333,1.148148148,0.296296296,165.037037,1.296296296,0,4.259259259,11552.18519,1213.851852,13446.37037,5743.851852,13413.66667,18713,128955.7778,22029.55556,0,0,63.22222222
카르마,M,3.789473684,2.6,1,0.2,133.4,1.6,0,3.8,9113.4,2132.6,12083.6,1785.8,6861,14380.2,84831.4,11979.6,0,0,27.4
카밀,M,2.050505051,6.823529412,1.176470588,0,140.3529412,1.411764706,0.117647059,2.529411765,10008.17647,9448.176471,747.3529412,2650.117647,12872.94118,14413.11765,91132.29412,21708.35294,0,0,16.17647059
카사딘,M,2.634730539,10.45751634,0.928104575,0.130718954,163.6601307,1.594771242,0,3.562091503,10633.00654,1400.20915,14254.88889,3572.771242,12712.64706,15809.81699,108449.5817,19275.05229,0,0,14.7254902
카서스,M,1.785714286,10.8,0.2,0,171.8,1.6,0,2.2,10858.8,432.2,22760.6,1071.4,8916.6,23603,126229.8,19324.6,0,0,19.6
카시오페아,M,1.956284153,13,0.638888889,0.027777778,165.9166667,1.527777778,0,2.527777778,10002.16667,468.0277778,14659.66667,4010.111111,10619.55556,15247.66667,106115.3333,16947.75,0,0,18.94444444
카직스,M,1.75,4,2,0,151,1,0,4,9500,9250,738,3071,10060,10391,88487,17453,0,0,4
카타리나,M,2.572836802,3.294117647,0.776470588,0.135294118,144.5058824,1.935294118,0,4.388235294,10815.51176,1634.464706,14714.03529,1924.241176,10234.32353,17204.31176,102004.8235,17951.41176,0,0,0.752941176
칼리스타,M,2.555555556,22,2.5,0,154.5,1,346,2,10774,9800,902,1278.5,8617.5,10746,108392.5,13447,0,0,6.5
케넨,M,1.590551181,2.222222222,0.555555556,0.074074074,139.7407407,1.074074074,0,1.518518519,8182.111111,1600.37037,9835.851852,866.8518519,7866.111111,11787.40741,73418.88889,13755.2963,0,0,13.51851852
케이틀린,M,1.526315789,10.33333333,0.666666667,0,148.6666667,1,637,0.666666667,8725,10532.66667,1508.333333,1751.666667,5773.333333,12095.66667,105678.3333,18146,0,0,7
케일,M,1.75,8,2,0,268,1,0,0,11972,4531,13805,6854,10184,18997,195731,25999,0,0,5
코르키,M,1.90625,15.6875,1.25,0,173.5,1.625,153.1875,3.25,11497.0625,2510.8125,15335.3125,2063.3125,10089.6875,18735.125,133000.75,16433.375,0,0,2
퀸,M,1.333333333,11,0.777777778,0,139.5555556,1.111111111,447.7777778,1.333333333,8624.555556,10841.22222,681.8888889,823.3333333,9998.444444,12043.77778,88716.55556,14735.55556,0,0,18.66666667
클레드,M,3.37037037,4.666666667,1.166666667,0.166666667,137.1666667,1.333333333,0,2.5,10413.83333,12450,26.5,3122.5,15444.66667,13390.83333,89420.83333,26736.5,0,0,8
키아나,M,2.431910569,9.952941176,0.982352941,0.158823529,141.1411765,1.647058824,0,3.911764706,10856.12941,16662.84706,1423.2,782.2411765,9967.241176,18936.28235,107452.1176,17364.6,0,0,16.12352941
타릭,M,#DIV/0!,0,0,0,0,0,0,0,671,0,0,0,0,0,0,0,0,0,0
탈론,M,2.355614973,13.46753247,0.649350649,0.116883117,147.3636364,1.337662338,455.974026,3.415584416,10032.75325,13973.68831,58.75324675,2199.779221,10190.46753,14913.02597,106602.3896,16982.51948,0,0,3.051948052
탈리야,M,2.555555556,11.28571429,0.428571429,0.285714286,131,1.428571429,0,3.142857143,9279.571429,973.4285714,11538.28571,777.4285714,7975.714286,13230.42857,87754.85714,13578.14286,0,0,10.71428571
트리스타나,M,2,16.6,2.4,0.2,197.3,1.2,548.8,3.1,13508.4,16581,3630.6,2140.3,10641.3,22023.7,177188.7,22030.4,0,0,5.9
트린다미어,M,2.738372093,16.85294118,1.970588235,0.235294118,167.7647059,1.911764706,719.5,4.294117647,12252.20588,16904.88235,567.5294118,9234.735294,18494.73529,17956.08824,141174.4706,27916.32353,0,0,10.38235294
트위스티드 페이트,M,2.572883514,4.487012987,0.961038961,0.103896104,153.6818182,1.211038961,124.0779221,2.133116883,10235.44805,1666.318182,10967.84091,2567.99026,9489.688312,12914.50649,104260.6558,16349.50325,0,0,34.71428571
트위치,M,2,5,0,0,135,1,364,2,6397,8051,0,926,5182,9866,68313,9675,0,0,4
티모,M,1.109090909,10,0.875,0,144.75,1.375,0,1.25,9516.75,2603.125,12967.625,470.25,8563.125,17878.5,99557.625,17118.5,0,0,25.75
파이크,M,3.333333333,2.541666667,0.541666667,0.125,76.91666667,2,32.875,5.125,12771.875,10499.29167,102.125,3364.916667,8912.583333,13845.83333,38769.375,16912.08333,0,0,19.25
판테온,M,1.888888889,4.529411765,0.705882353,0.117647059,133.7647059,1.529411765,0,3.058823529,10142.11765,15171.47059,598.7647059,3023,12371.94118,16457.41176,96970.29412,20408,0,0,19.52941176
피들스틱,M,2.5,10.5,0,0,109.5,1,0,2,9192,368.5,13843,4568.5,9806,14516,76369,16077,0,0,36.5
피오라,M,1.789473684,13.33333333,2,1,204,1.333333333,567.6666667,2,12703.33333,11224.33333,643.3333333,6262.333333,15350.33333,17451.33333,149699.3333,27347,0,0,7.666666667
피즈,M,2.623809524,4.955555556,0.933333333,0.111111111,137.9777778,1.488888889,0,3.577777778,9849.133333,2481.711111,10954.86667,642.1333333,9920.244444,14256.86667,84373.02222,16108.51111,0,0,10.33333333
하이머딩거,M,2.054545455,7.25,1,0.15,159.1,1.2,0,1.8,10493.35,955.7,19024.3,1189.25,8237.85,20684.4,115975.05,14876.7,0,0,16.8
갈리오,S,2.425742574,0.577464789,0.098591549,0.084507042,34.66197183,0.873239437,0.281690141,0.647887324,6728.830986,247.2253521,6668.619718,775.971831,11174.32394,7541.15493,28979.15493,15496.94366,0,0,30.66197183
갱플랭크,S,0.125,0,0,0,100,1,278,0,5794,5673,692,2219,8279,7739,56933,12763,0,0,3
그라가스,S,2.092184369,1.220779221,0.181818182,0.064935065,31.90909091,1.077922078,0.025974026,1.181818182,7387.220779,1111.194805,8173.727273,5656.792208,12259.61039,10007.90909,29507.96104,20154.18182,0,0,38.11688312
그레이브즈,S,#DIV/0!,0,0,0,12,0,0,0,922,1093,44,43,852,1138,4068,852,0,0,0
그웬,S,7,0,0,0,79,1,0,3,5369,2194,1624,502,4679,5318,28002,6088,0,0,2
나미,S,3.603463993,0.156779661,0.36440678,0.076271186,11.08474576,0.940677966,0,1.033898305,7386.826271,1028.478814,5457.394068,7466.415254,6845.724576,7149.75,13912.59322,11275.49576,0,0,22.00847458
노틸러스,S,2.34175217,0.540540541,0.148648649,0.045045045,32.86036036,0.891891892,0.608108108,0.720720721,6790.954955,1857.914414,4288.378378,977.2657658,8717.085586,6820.297297,23608.95946,14587.54505,0,0,48.88288288
녹턴,S,1,2,0,0,39,2,0,3,8100,10028,845,1954,12798,10874,36844,19833,0,0,131
니코,S,2.142857143,1,0.214285714,0.142857143,29.28571429,1.142857143,0,1.714285714,8395.928571,1012.5,11374.64286,856.8571429,9246.714286,13027,38006.78571,16012.14286,0,0,31
다리우스,S,0,0,0,0,82,0,0,0,3643,2230,0,324,4250,2230,32792,5161,0,0,4
다이애나,S,#DIV/0!,20,0,0,0,0,0,0,1180,0,0,1063,1709,0,11525,1709,0,0,0
라이즈,S,7,1,2,0,138,1,0,3,7791,647,7248,990,3375,7895,82570,5613,0,0,8
라칸,S,3.238449491,0.296296296,0.177777778,0.055555556,30.96666667,0.844444444,0.085185185,0.627777778,7045.757407,1093.925926,4080.907407,2965.388889,8508.307407,5822.062963,18834.50741,13779.40185,0,0,23.23518519
람머스,S,1.863636364,0.545454545,0.181818182,0.090909091,30.09090909,0.818181818,29,1.181818182,6578.545455,1308.818182,5599,1442.272727,8166.181818,7421.363636,21830.72727,15177.90909,0,0,30.90909091
럭스,S,2.46486138,1.542307692,0.342307692,0.038461538,29.01538462,1.061538462,0,1.584615385,8159.976923,1017.723077,11680.00769,581.0384615,6457.130769,13386.99615,39353.93077,10940.90769,0,0,35.87307692
레오나,S,2.317465639,0.183823529,0.112132353,0.023897059,31.97610294,0.825367647,0.917279412,0.564338235,6641.060662,1769.920956,2666.053309,1192.586397,8914.205882,5058.742647,18759.82904,14876.6636,0,0,38.23345588
렐,S,2.794605809,0.234285714,0.142857143,0.028571429,30.86285714,0.942857143,1.137142857,0.76,7060.611429,985.7371429,5090.32,1686.52,8716.857143,6768.714286,21844.73143,14117.18857,0,0,35.36
루시안,S,0,0,0,0,14,0,0,0,959,654,0,191,673,682,4793,964,0,0,0
룰루,S,3.228716061,0.380855397,0.215885947,0.057026477,14.74949084,0.82688391,0,0.67413442,7017.985743,1011.334012,3926.98778,1194.723014,6248.207739,5391.606925,15042.81466,10862.43177,0,0,23.37270876
리 신,S,0.9,0,0,0,36,1,0,0,7287,5144,1238,2101,10281,6940,42842,30286,0,0,22
리븐,S,1.444444444,7,0.5,0,55,1,0,0,6648,5953,0,1617,7526.5,6075.5,45800,16086,0,0,14
리산드라,S,1.84375,1.25,0,0,34.5,1,0,0.5,7416.25,794,9028,862.75,8766.75,10611,38276.5,15257.5,0,0,43
릴리아,S,0.6,7,0,0,25,1,0,0,6368,608,6102,2837,11983,8332,44147,15953,0,0,17
마오카이,S,2.323923783,0.733905579,0.163090129,0.051502146,34.69957082,0.931330472,0.472103004,0.789699571,7146.197425,1502.454936,7410.472103,4208.866953,10897.56652,9586.429185,29049.01717,18318.82833,0,0,52.46351931
모르가나,S,2.460694698,0.694736842,0.252631579,0.052631579,17.83157895,0.936842105,0,0.821052632,7199.242105,854.3157895,6567.957895,1842.252632,7950.168421,7945.326316,19718.55789,13093.73684,0,0,44.11578947
미스 포츈,S,1.290322581,1,0,0,25.5,1.25,296.25,1,6719.75,7033.25,3972.25,270.5,6267.75,11456,32116.5,12396.5,0,0,12.25
바드,S,2.970917226,0.461538462,0.186813187,0.054945055,22.14285714,0.857142857,0.516483516,0.714285714,7081.692308,1803.846154,5311.934066,3834.626374,8368.901099,7646.758242,19801.61538,14548.74725,0,0,27.67032967
바이,S,1.1875,1.333333333,0,0,38.33333333,1,4.666666667,0,7302.333333,5854,673,978,13305.66667,7560.666667,27968,22404,0,0,21.33333333
베이가,S,2.32038835,0.705882353,0.176470588,0,33.94117647,0.882352941,0.117647059,1.470588235,7645.411765,961.2352941,6469.941176,1265.764706,7754.823529,7680.117647,24418.35294,14472.70588,0,0,30.70588235
베인,S,1,8,0,0,75,1,0,0,4196,1364,0,606,2734,1853,31142,3173,0,0,2
벡스,S,2.102739726,1.863636364,0.272727273,0.136363636,24.59090909,1.181818182,0,1.772727273,8446.636364,1491.318182,11478.77273,515.5454545,7522.454545,13983.68182,40083.18182,12876.18182,0,0,27
벨코즈,S,1.838709677,2.333333333,0,0.066666667,31,1,0,1.266666667,7630.066667,627.2,11287.06667,727.0666667,6485.866667,14994.06667,39005.6,11052.33333,0,0,18.66666667
브라움,S,2.851097179,0.300813008,0.081300813,0.032520325,31.40650407,0.74796748,0.292682927,0.390243902,6857.325203,1058.03252,4664.260163,1344.138211,9424.349593,6084.837398,19529.92683,15781.56098,0,0,30.12195122
브랜드,S,1.53125,2.875,0.125,0,28.25,1.125,0,1.75,8141.5,608.25,12950.875,1374.5,9780.75,14069.375,39417.25,15038.125,0,0,14.625
블리츠크랭크,S,2.514792899,0.396923077,0.193846154,0.024615385,30.36923077,0.898461538,0.283076923,0.775384615,7184.270769,2166.52,4580.538462,1124.563077,10014.55077,7611.255385,20908.46769,17023.54769,0,0,31.10461538
비에고,S,3,9,1,0,46,3,2,5,12729,12924,5486,3643,17645,19736,72838,28882,0,0,34
뽀삐,S,2.280991736,1.391304348,0.260869565,0.086956522,32.56521739,0.913043478,1.913043478,1.391304348,7091.434783,5827.478261,1031.782609,785.7391304,9066.608696,7527.956522,26249.52174,15070.52174,0,0,29.2173913
사이온,S,1.8,0,0,0,16,2,0,2,5439,4775,1655,144,6822,6466,15419,10162,0,0,20
사일러스,S,1.736363636,0.857142857,0.214285714,0,41.35714286,1.214285714,0,1.357142857,7888.714286,683.7857143,9456.5,3912.5,13722.28571,10941.71429,34390.42857,21546.42857,0,0,24.85714286
샤코,S,2.740740741,2.608695652,0.260869565,0.086956522,25.91304348,1.086956522,0,2.086956522,8600.173913,2264.347826,9892.956522,1313.043478,8624.521739,13045.73913,30012.82609,14830.86957,0,0,36.39130435
세나,S,2.229357798,2.405797101,0.608695652,0.101449275,23.39130435,1.086956522,348.1014493,1.231884058,8191.333333,11591.86957,280.2318841,6869.507246,8808.173913,12278.55072,35233.05797,14952.55072,0,0,24.27536232
세라핀,S,1.781512605,0.529411765,0.294117647,0.235294118,27.17647059,0.941176471,0,0.823529412,7432.705882,1562.588235,6896.705882,3428.705882,8615.058824,8649.470588,33389.58824,13319.52941,0,0,20.70588235
세주아니,S,2.928571429,0,0,0,38.33333333,0.666666667,0,0.666666667,6697.333333,3308.333333,2379,1752.333333,9986.666667,6391,24317.66667,13589.66667,0,0,24
세트,S,2.161512027,0.959183673,0.469387755,0.040816327,38.12244898,1.102040816,1,1.530612245,7293.836735,5809.816327,330.9183673,1285.367347,11532.08163,8825.040816,30924.77551,18754.65306,0,0,25.75510204
소나,S,2.488,0.086956522,0.217391304,0.043478261,17.39130435,0.826086957,0,0.826086957,7083.652174,1218.565217,5654.347826,9561.521739,6366.043478,7369.26087,16942.26087,12348.52174,0,0,9.086956522
소라카,S,2.955223881,0.034482759,0.275862069,0.068965517,13.55172414,0.586206897,0,0.344827586,6568.586207,785.2758621,4057.724138,14103.65517,6007.793103,4959.931034,14634.24138,10638.62069,0,0,29.62068966
쉔,S,2.590909091,2.258064516,0.161290323,0.064516129,37.80645161,0.903225806,2.838709677,0.967741935,7639.419355,3533.741935,2178.612903,1216.709677,10459.45161,6734.612903,24697.67742,17765.19355,0,0,27.58064516
스웨인,S,2.4375,1.428571429,0.428571429,0,32,1,0,1.285714286,8909,1245.142857,12863,5796.428571,13778.28571,15206,44413.57143,22631,0,0,40.71428571
시비르,S,#DIV/0!,0,0,0,0,0,0,0,669,0,0,0,0,0,0,0,0,0,0
신드라,S,2.227272727,2.875,0.5,0.125,34.125,0.875,0,1.625,7583.5,813.375,12215.25,840.625,7982.625,13547,45424.5,11849.5,0,0,27.375
신지드,S,1.125,0,0,0,37,1,0,0,6437,454,4227,411,6383,5069,19792,17028,0,0,27
쓰레쉬,S,2.671694556,0.18159204,0.116915423,0.026119403,30.94527363,0.800995025,0.172885572,0.491293532,6780.674129,921.8420398,3458.700249,1405.085821,8219.012438,4996.935323,18175.24254,14024.93657,0,0,26.34950249
아리,S,2.4,0,0.5,0,29.5,1,0,0,6682,1768,5325,772.5,7572.5,10273,33929,10547.5,0,0,28
