name,position,KDA,neutralMinionsKilled,turretsKilled,barracksKilled,minionsKilled,largestMultiKill,largestCriticalStrike,largestKillingSpree,goldEarned,physicalDamageDealtToChampions,magicDamageDealtPlayer,totalHeal,physicalDamageTaken,totalDamageDealtToChampions,totalDamageDealt,totalDamageTaken,neutralMinionsKilledEnemyJungle,neutralMinionsKilledTeamJungle,timeCCingOthers
모르가나,J,1.311111111,102,0.166666667,0,22.83333333,1.166666667,0,3.5,8888.166667,725.1666667,8113.666667,8824.666667,14576.16667,9552,105930,20774.33333,0,0,26.5
문도 박사,J,1.684210526,116.9444444,1.055555556,0.222222222,39.11111111,1.388888889,11.33333333,3.833333333,10389.5,5768.222222,8000.777778,17287.72222,19609.27778,14533.88889,142652.7222,28839.72222,0,0,11.77777778
바이,J,1.467604219,114.3614458,0.767068273,0.140562249,27.89156627,1.357429719,29.1124498,3.192771084,10570.58233,12772.83936,214.9558233,7089.959839,14679.22892,13965.8755,131441.6908,22746.89157,0,0,25.04016064
베이가,J,5,54.5,0,0,23,0.5,0,0,4603.5,293.5,1739,3568,8574,2252.5,54270.5,12830.5,0,0,4.5
베인,J,7.4,36,0.25,0,40.75,1.25,129.75,1.25,5967.5,4865,0,1396.25,8172.5,7772.25,59475.75,10844.75,0,0,3
볼리베어,J,1.284457478,102.4285714,0.523809524,0.011904762,20.20238095,1.226190476,1.392857143,2.619047619,9295.857143,8226.238095,2645.404762,8740.690476,16808.9881,12040.59524,110745.0595,26239.90476,0,0,21.95238095
브랜드,J,1.96,116,0.333333333,0,20.33333333,1,0,4,10266,781.3333333,18483.33333,4971.666667,15701.33333,19943.33333,129838.3333,26209.66667,0,0,14
블리츠크랭크,J,0.785714286,9.333333333,0,0,13.66666667,0.666666667,0,1.666666667,3588.666667,1025,1749,645.6666667,4868.333333,3032.333333,13601,6310,0,0,15.33333333
비에고,J,2.080433969,118.3608799,0.950653983,0.12960761,31.61296076,1.706302021,526.6944114,3.681926278,11118.77586,12262.60404,1815.884661,10118.20868,17340.52438,15124.61593,140093.3288,26413.62723,0,0,14.55172414
빅토르,J,0.875,40,0,0.333333333,20.33333333,1,0,1.666666667,4879,176,8503.666667,2421.333333,4367,9009,56520,6433.333333,0,0,5.666666667
뽀삐,J,1.214773698,110.1417323,0.624015748,0.078740157,23.1476378,1.242125984,3.202755906,3.218503937,10113.06102,11508.30118,1386.598425,7197.830709,14766.77165,14195.8878,121192.0079,23816.26181,0,0,29.9507874
사이온,J,0.979591837,111.3333333,0.333333333,0.222222222,33.66666667,1.222222222,13,3.222222222,10516.77778,9501.555556,3345.777778,6124.444444,19762.22222,14391.88889,138625.7778,30403.88889,0,0,41.66666667
사일러스,J,1.981651376,98.29411765,0.411764706,0.117647059,30.17647059,1.294117647,0,2.176470588,10087.23529,408.6470588,12593.17647,11017.23529,19867.88235,13712.52941,114322.4706,31653.70588,0,0,22.17647059
샤코,J,1.937609534,114.5331633,0.887755102,0.142857143,25.43112245,1.507653061,455.5076531,4.025510204,11524.07908,6841.517857,6862.30102,5941.778061,13533.69388,15743.43367,127453.6607,21071.33163,0,0,24.02295918
세나,J,5.5,0,0,0,63,1,213,0,4911,3710,0,661,6368,4579,25774,11016,0,0,11
세주아니,J,0.921187308,103.3105263,0.568421053,0.063157895,28.80526316,1.263157895,3.942105263,2.342105263,9696.736842,6035.910526,5054.405263,7361.952632,16589.78421,11927.27895,116962.7842,25864.41053,0,0,29.53157895
세트,J,#DIV/0!,67,0,0,5,1,0,0,4402,3389,0,4308,11952,4347,56368,14103,0,0,10
소라카,J,0.833333333,69.5,0,0,25,0.5,0,0,6326,724.5,4737,15241.5,12873,6009.5,89744,21089,0,0,28
쉔,J,1.409090909,83.5,0,0,19,1,16.5,2,9738,5903,7312.5,4674.5,12984,14513.5,88779,26319.5,0,0,37
쉬바나,J,1.853046595,118.7959184,1.142857143,0.102040816,38.53061224,1.285714286,0.408163265,3.163265306,10066.79592,3014.367347,11226.69388,6544,16653.89796,15128.53061,144317.4898,25180.40816,0,0,4.020408163
스카너,J,0.821466525,112.8210526,0.568421053,0.052631579,24.33684211,1.094736842,1.842105263,2.157894737,9656.157895,5118.926316,4043.2,6450.673684,14236.91579,10249.2,120798.9474,21419.71579,0,0,39.44210526
시비르,J,1.75,147,0,0,100,1,0,5,11546,13502,0,6088,12247,14125,189490,16705,0,0,4
신 짜오,J,1.56986532,109.4511628,0.96,0.15627907,28.14790698,1.463255814,105.784186,3.19627907,10373.58233,13339.72744,1264.402791,12409.85209,19118.21674,15526.95814,127736.8856,29454.16558,0,0,18.94697674
신드라,J,#DIV/0!,0,0,0,18,0,0,0,1186,0,0,0,59,0,5637,59,0,0,0
신지드,J,0.929292929,106.5,0.125,0.125,33.125,1.375,0,3,10452.5,808.375,16897,5910.625,18922,19327.5,120798.875,28319.75,0,0,35.125
쓰레쉬,J,1.375,0,0,0,20.66666667,0.666666667,0,0,2532.333333,532.3333333,1493.333333,475.6666667,2515,2331.666667,10514.66667,4217,0,0,9.333333333
아무무,J,0.99251497,115.3846154,0.446153846,0.061538462,23.86153846,1.307692308,5.753846154,2.769230769,10035.69231,1611.846154,9583.938462,6253.661538,14824.63077,13038.53846,124822.1692,23606.6,0,0,36.50769231
아이번,J,0.568345324,96.23943662,0.661971831,0.070422535,16.25352113,1,0,1.197183099,8363.352113,2137.816901,4184.859155,5295.859155,6811.239437,6939.957746,287636.3521,11465.46479,0,0,35.29577465
아칼리,J,1.428571429,79,0,0,31,2,0,4,9216,457,7986,6192,16966,8755,97759,25888,0,0,2
아크샨,J,4.8,123,1.5,0,30,1.5,378.5,4,10309,7890,1665,6386,18130.5,10532.5,144060,25981.5,0,0,1.5
아트록스,J,1.833333333,85.5,0,0,27,1,0,1.75,7484.75,9501,0,9276.25,12667.25,9976.75,99626.75,22264.5,0,0,13.75
아펠리오스,J,9,28.5,0,0,19,1,128.5,1,3737,3403,69,2234,6304.5,3646.5,34207.5,11890.5,0,0,3
애니,J,1.333333333,30.5,0,0,34,0.5,0,0,4827.5,530.5,3750.5,1326,7766.5,4724.5,40457,12837,0,0,14.5
애쉬,J,5,49,0,0,27,1,139,0,4472,2474,115,3398,7506,2899,43543,10832,0,0,9
야스오,J,3.384615385,72.75,0,0,73,1.25,1159.5,1.25,8376.25,6851.5,541,3365.75,12140.75,7887.25,114183.25,19697,0,0,11.25
에코,J,1.84619601,118.9266616,0.937356761,0.152788388,33.6210848,1.53934301,0,3.957219251,10999.94576,2077.550802,13320.16883,9958.68602,18076.74026,16399.16348,152384.8037,26821.7204,0,0,15.1749427
엘리스,J,1.624579423,94.43518519,0.830687831,0.175925926,22.62698413,1.346560847,0.425925926,3.587301587,9913.747354,1176.037037,11852.40079,7029.424603,12834.62831,14084.29101,102439.2513,20244.78042,0,0,21.33201058
오공,J,1.707792208,102.2272727,0.954545455,0.113636364,29.68181818,1.454545455,8.795454545,3.068181818,10276.5,10795.84091,2176.431818,7958.477273,16075.95455,13981.20455,113996.4318,26691.25,0,0,15.45454545
올라프,J,1.800896861,119.5269461,0.964071856,0.119760479,31.17365269,1.586826347,8.850299401,3.51497006,10652.37126,10764.10778,66.52095808,10987.39521,18843.52695,15442.65269,141616.7365,29863.97605,0,0,12.18562874
요네,J,19,63.33333333,0,0,20.33333333,1,238.3333333,1.666666667,5495.333333,3394.333333,808,3158.333333,6029.333333,4831.666667,67785.33333,9254.666667,0,0,7.666666667
요릭,J,4.666666667,82,0,0,68,1,0,3,11173,12612,3882,7431,17856,17534,134890,29324,0,0,17
우디르,J,1.282789992,129.1962025,0.898734177,0.101265823,34.23417722,1.367088608,25.09493671,3.297468354,11141.67089,6672.582278,4507.575949,9731.183544,17721.79114,12363.46203,146985.1013,27692.3481,0,0,29.10126582
우르곳,J,1.628571429,127.1428571,1.285714286,0.142857143,45.92857143,1.714285714,1,4.357142857,12203.14286,11369,398.7142857,8086.642857,14477.14286,14286.42857,157489.4286,25544.85714,0,0,26.07142857
워윅,J,1.811759344,104.6153846,0.722408027,0.107023411,26.62541806,1.474916388,4.886287625,3.695652174,10660.23746,5500.250836,7346.020067,16250.28094,20693.64214,13711.14047,116311.1505,31130.51505,0,0,25.36120401
유미,J,0.526315789,0.333333333,0,0,3,0,0,0,3814,178.6666667,2374.333333,3712,4142.666667,2583.333333,7359.333333,5126.666667,0,0,3.666666667
이렐리아,J,#DIV/0!,40,0,0,85,1.5,189.5,2.5,8607,9490,2605.5,3137.5,12857,12437.5,83553,19977.5,0,0,10
이블린,J,2.142730496,112.1938202,0.575842697,0.101123596,19.57022472,1.519662921,0,4.25,10872.07303,563.0280899,16185.70506,7933.292135,15319.05337,17828.9382,123077.8848,23129.07584,0,0,9.811797753
이즈리얼,J,3,34,0,0,23,0.5,0,0,3605.5,1650.5,950,1591,3504,2913.5,37117.5,5522.5,0,0,2.5
자르반 4세,J,0.881898284,102.8817829,0.821705426,0.127906977,25.53488372,1.38372093,7.71124031,3.048449612,10317.88566,10656.22481,1139.546512,8142.172481,17397.56008,12590.88372,114965.3101,27064.37791,0,0,19.99806202
자야,J,1.285714286,122,0,1,40,1,0,3,13702,25093,0,6199,14347,26805,183963,22708,0,0,25
자크,J,0.88672466,103.9859438,0.37751004,0.046184739,28.46184739,1.261044177,7.969879518,2.781124498,9914.610442,1001.570281,11029.8012,31262.53815,18249.77711,13187.71687,117403.3293,30561.85944,0,0,38.62248996
잭스,J,2.135714286,108.8529412,1.220588235,0.294117647,41.25,1.485294118,67.70588235,3.220588235,11243.38235,10469.86765,3199.661765,7374.529412,17275.20588,14823.97059,138905.25,27071.41176,0,0,18.39705882
제드,J,2.21356147,126.0515873,0.674603175,0.091269841,32.90873016,1.5,15.43650794,4.107142857,11519.57143,16115.37698,769.6706349,7474.150794,15600.74603,17841.92063,149086.3056,23419.32937,0,0,6.194444444
제이스,J,1.694444444,78.66666667,0.333333333,0.166666667,30.33333333,1.666666667,0,3.5,7845,10765.5,1595,3698.333333,11522.66667,12924.33333,95384.83333,16048,0,0,5.666666667
진,J,#DIV/0!,0,0,0,0,0,0,0,687,0,0,0,0,0,0,0,0,0,0
질리언,J,0.75,0,0,0,99,1,0,2,7692,2451,6175,5789,9230,8933,50154,14391,0,0,22
징크스,J,2.22,87.36363636,1,0.363636364,40.45454545,1.181818182,373.8181818,2.363636364,8200,8745.272727,248,4456.909091,11172.90909,10207.09091,118676.3636,15787.18182,0,0,12.09090909
초가스,J,1.542372881,90.88888889,0.888888889,0.111111111,29.66666667,1.333333333,0,2.666666667,9406.555556,1169.333333,7256.111111,8706.111111,16930.66667,11871.33333,107010.6667,24145.77778,0,0,46.44444444
카밀,J,1.071428571,134,1,1,81,1,0,5,15921,13422,996,8400,17298,22623,194687,31388,0,0,22
카사딘,J,3.7,107.3333333,0,0,21,1,0,2.666666667,8877.333333,797.3333333,9965.333333,8383.666667,20828.33333,11172.33333,118228,25521,0,0,10
카서스,J,1.687980945,138.6380165,0.682644628,0.090909091,44.73719008,1.674380165,0.452892562,3.272727273,12319.11074,276.6,25860.72562,6366.699174,15445.09421,27419.1686,180107.5273,24198.26942,0,0,15.04628099
카시오페아,J,#DIV/0!,0,0,0,12,0,0,0,889,76,265,39,774,342,2110,814,0,0,0
카직스,J,2.46461825,123.1274686,0.685816876,0.089766607,25.92100539,1.558348294,17.04667864,3.973070018,11497.08079,15693.31777,1104.640934,9460.290844,17127.77738,17948.21364,141253.8654,25320.91562,0,0,7.071813285
카타리나,J,1.535714286,88.66666667,0.666666667,0.666666667,42,1.333333333,0,2,10364.66667,1260.333333,12915.66667,7297.666667,22737,14824.33333,126375.3333,29254.33333,0,0,3.333333333
칼리스타,J,#DIV/0!,44,0,0,15,0,0,0,3777,3058,118,2152,7592,3322,35801,10950,0,0,6
케이틀린,J,#DIV/0!,0,0,0,6.5,0,0,0,791,407,77,137,125,484.5,1795,239,0,0,0
케인,J,1.953271028,122.625,0.658602151,0.116935484,33.92473118,1.543010753,15.56989247,4.122311828,11268.11425,15144.39785,782.0389785,12438.17339,19123.83602,16950.03091,148695.0444,29558.13844,0,0,13.14112903
케일,J,#DIV/0!,0,0,0,52,0,0,0,4059,38,69,435,807,107,19784,2401,0,0,0
코르키,J,1.529411765,152,0,0,88,3,677,8,19654,10090,36929,11730,20186,48744,279204,37315,0,0,7
퀸,J,2,80,0,0,10,1,342,3,9591,9670,969,4253,9731,12130,78731,16193,0,0,32
키아나,J,1.947428139,115.1557377,0.674863388,0.076502732,29.83060109,1.456284153,0,3.420765027,10905.8306,15006.05191,1284.661202,6571.166667,16253.71311,17040.17486,143056.541,24437.41803,0,0,18.96448087
킨드레드,J,2.153858758,118.3508021,1.17540107,0.206417112,35.14759358,1.580748663,673.4973262,3.51657754,11203.16684,12505.19251,2665.991444,10357.23209,14995.70267,17154.62139,148028.0652,22686.24599,0,0,6.872727273
타릭,J,1.5,0.5,0,0,21.5,0.5,0,0,3762,482,1457.5,1807,3603.5,2056,13788.5,7957,0,0,14
탈론,J,2.07259426,135.2345361,0.649484536,0.072164948,36.04123711,1.49742268,488.6217784,3.906572165,11774.32539,17183.11276,35.38595361,7585.744201,17758.40077,18314.94974,163008.9665,26323.91237,0,0,5.131443299
탈리야,J,1.588671982,122.7410072,0.779376499,0.105515588,34.91127098,1.529976019,0,4.023980815,11264.18705,790.5971223,17161.79616,5051.261391,13157.73861,19244.05276,147399.0719,20890.64508,0,0,15.85131894
트런들,J,1.056968464,103.959596,1.212121212,0.222222222,30.37373737,1.242424242,39.48484848,2.727272727,10570.9798,10597.59596,1914.858586,16629.22222,21068.45455,13770.77778,122481.6465,32524.23232,0,0,22.88888889
트리스타나,J,3,62,0,0,20,1,100,0,4766.5,1967.5,881,4397.5,10724.5,3318.5,60479.5,13493.5,0,0,6
트린다미어,J,1.461538462,98,0,0,28.5,1,769,0,8514,8784.5,98,8085.5,18955,10138,117014,28709,0,0,8.5
트위스티드 페이트,J,1.555555556,20,0,0,14,0.333333333,83.33333333,0,3125,1802.666667,1644.666667,1523.666667,4831.333333,3682.333333,29256.66667,6357.333333,0,0,11.66666667
트위치,J,2.692622951,99.83333333,0.976190476,0.119047619,33.30952381,1.642857143,554.7619048,3.904761905,11032.80952,14508.71429,833.6904762,5429.928571,15124.78571,18810.21429,129118.4524,22139.54762,0,0,9.452380952
티모,J,13,35.33333333,0,0,5.666666667,0.333333333,0,0,2940.666667,753,1807.666667,1549.333333,6070.666667,2700,31275,7360,0,0,8.333333333
파이크,J,0.666666667,0,0,0,3,0.5,0,0,1135.5,966.5,0,154,508,1064,2043,910.5,0,0,5
판테온,J,0.884955752,89.22222222,0.666666667,0.222222222,16,1.111111111,0.222222222,2.666666667,9602.111111,12153.88889,918.6666667,8564.333333,15429.44444,14288.11111,104116.8889,23737.44444,0,0,29.22222222
피들스틱,J,1.231606607,119.1575342,0.390410959,0.082191781,30.25342466,1.414383562,0,2.97260274,10400.4589,236.5616438,14635.4863,12395.93151,16410.58219,15901.32534,134410.911,25100.67808,0,0,38.75342466
피즈,J,1.583333333,104,0.5,0,43,1,0,2.5,9748.5,1920,8550.5,5508.5,14839.5,11045.5,112972,22664,0,0,10.5
하이머딩거,J,2.142857143,51,0.5,0,26,0.5,0,1,5730.5,471.5,6781,3085.5,7523,7538,71810.5,12037,0,0,11.5
헤카림,J,1.527202073,123.9807923,0.744297719,0.112845138,29.14045618,1.512605042,42.0120048,3.734693878,11003.58343,12431.72149,2155.893157,14045.28812,20341.81633,15697.92437,145473.3926,31992.87275,0,0,19.15966387
가렌,M,2.503703704,13.06349206,1.492063492,0.253968254,163.6507937,1.238095238,462.8571429,3.26984127,10987.61905,10234.50794,76.76190476,1434.873016,12623.8254,13691.95238,115345.8254,20415.88889,0,0,24.0952381
갈리오,M,0.960637481,2.992277992,0.542471042,0.086872587,135.8687259,1.183397683,0.144787645,2.281853282,9239.34556,281.4324324,13034.09266,1373.716216,12734.28378,13448.78571,93801.80502,18211.75097,0,0,32.15250965
갱플랭크,M,2.064220183,8.80952381,1.428571429,0.19047619,178.4761905,1.476190476,836.6666667,2.714285714,12188.2381,11568.09524,2748,4730.904762,12402.90476,17086.28571,151102.5714,20127.09524,0,0,8.238095238
그라가스,M,1.701851852,5.011904762,0.523809524,0.166666667,126.5,1.273809524,0,3.238095238,9515.845238,1293.178571,14287.5119,6546.988095,11757.55952,16215.67857,87809.65476,19823.89286,0,0,28.6547619
그레이브즈,M,2.414414414,19.18681319,1.395604396,0.186813187,173.5164835,1.274725275,330.978022,2.241758242,11005.03297,15743.9011,797.6263736,2252.252747,11161.37363,17254.48352,142103.7363,20325.38462,0,0,14.62637363
그웬,M,3.272727273,8.317073171,1.390243902,0.243902439,136.4634146,1.195121951,0,2.317073171,9097.560976,2661.560976,7340.195122,2830.439024,11812.85366,13830.73171,93661.60976,19270.34146,0,0,4.634146341
나르,M,1.658823529,7.692307692,1.153846154,0.076923077,157.5384615,1.230769231,86.84615385,2.307692308,10916.53846,14122.30769,1954.692308,3044.846154,13722.69231,16553.46154,115329.4615,22734.07692,0,0,29.15384615
나미,M,1.133333333,0,0,0,2.428571429,0.428571429,0,1,2609.571429,342.7142857,877.2857143,875.5714286,1576.857143,1370.428571,3255.428571,2002.857143,0,0,3.857142857
나서스,M,2.5,2.25,1.625,0.375,139.875,0.75,0.5,2.125,8081.75,3713.625,4926,717.25,8635,8779.625,88584.875,12764.75,0,0,8
노틸러스,M,2.28,0,0.5,0,96,0.833333333,2.333333333,1.333333333,6808.5,2107.666667,6763.166667,568.3333333,6312,9620,55752.16667,13646.33333,0,0,42
녹턴,M,1.935483871,6.730769231,0.846153846,0.038461538,137.7307692,1.230769231,21.07692308,2.038461538,10437.07692,13702.57692,1548.884615,4391.5,13491.84615,16243.84615,106626.8077,23323.84615,0,0,147.1153846
누누와 윌럼프,M,1.561139028,9.419847328,0.320610687,0.106870229,116.2977099,1.458015267,0.122137405,3.824427481,10163.23664,679.9083969,15280.47328,9706.381679,13998.89313,17157.64885,100233.9771,23434.87023,0,0,32.33587786
니달리,M,1.678571429,13.42857143,0.428571429,0,86.85714286,0.714285714,0,1.571428571,6720,1533.857143,6186.285714,4754,10256,8139.142857,66084.42857,14854,0,0,1
니코,M,1.558498896,5.38028169,1.014084507,0.084507042,149.028169,1.295774648,6.591549296,2.718309859,9895.014085,1715.408451,12471.85915,1374.309859,8925.070423,14777.94366,104979.5352,16073.1831,0,0,29.94366197
다리우스,M,2.736842105,7.692307692,1.192307692,0.115384615,153.2692308,1.692307692,1.115384615,3.538461538,11075.65385,12784.38462,104.9230769,5034.461538,14855.92308,16260.15385,107552.8462,26268.15385,0,0,19.30769231
다이애나,M,2.131101813,12.51282051,1.085470085,0.170940171,151.1965812,1.581196581,0,3.264957265,10955.5812,1893.948718,16241.01709,1235.222222,10602.10256,18969.88034,121639.5812,18801.5812,0,0,6.863247863
드레이븐,M,2.782608696,2.4,0.4,0.2,132,1,508,0.8,8844.6,13108.2,16.2,854.2,11566.8,13247.8,89380.6,18185.2,0,0,12.2
라이즈,M,1.517021664,15.07193396,0.853773585,0.080188679,172.0978774,1.218160377,0.35259434,2.22995283,10487.14505,890.2983491,14613.01769,2179.432783,11851.51415,15633.40212,137961.0849,19945.63915,0,0,23.55778302
라칸,M,0.442307692,0,0.5,0.5,62.5,0.75,0,1,6717.25,687.25,4595.25,3142,5665.5,5903.5,30907.25,9714.25,0,0,19.5
람머스,M,0.382352941,3,0,0.5,116,1,16.5,0,8544,2213.5,9155,2084.5,14482,11667,70240,19902.5,0,0,35.5
럭스,M,1.245864662,6.891304348,0.649068323,0.090062112,164.8447205,1.276397516,0.48757764,2.909937888,10675.88199,1165.68323,16453.4472,773.3850932,6614.795031,18076.74224,117358.3913,12402.11801,0,0,34.83850932
럼블,M,1.637662338,8.961722488,0.636363636,0.090909091,144.5263158,1.473684211,0,3.354066986,10385.0622,699.2631579,17366.58373,1401.296651,9651.669856,18995.89952,105039.1579,17438.01914,0,0,11.86602871
레넥톤,M,1.936746988,9.25443787,1.301775148,0.142011834,172.3668639,1.301775148,0.49704142,3.035502959,11337.09467,12717.76923,1486.485207,6550.183432,18007.31953,14993.31361,125082.1598,29698.15385,0,0,18.30769231
렝가,M,3.454545455,16.75,1,0,102,1,218,1,7821.75,4767.75,3114,2819.5,7516,8828.75,85222.25,15749.25,0,0,3.5
루시안,M,2.477234401,12.50862069,1.370689655,0.215517241,175.1293103,1.49137931,496.137931,2.931034483,11592.99138,15439.0431,1893.948276,1034.637931,9605.155172,18209.83621,132849.9828,16582.31897,0,0,1.689655172
룰루,M,0.648275862,2.58974359,0.564102564,0.051282051,109.3333333,1.025641026,9.230769231,1.641025641,8281.794872,1703,7717.564103,1644.974359,7378.871795,9666.051282,61094.64103,13481.94872,0,0,24.1025641
르블랑,M,1.744707608,5.379265092,0.663385827,0.099081365,138.1515748,1.31167979,0.173228346,3.480314961,9906.43832,1702.125328,13955.92717,3024.144357,10237.61089,16249.65945,82537.10958,18077.06496,0,0,15.41272966
리 신,M,1.852459016,8.206896552,0.724137931,0.137931034,130,1.172413793,16.96551724,2.896551724,9511.758621,10738.55172,2243.448276,2960.517241,13654.31034,13598.10345,93742.96552,22436.75862,0,0,15.89655172
리븐,M,2.701754386,11.25714286,1.028571429,0.142857143,157.2285714,1.342857143,0,3.057142857,10815.97143,13414.68571,16.62857143,2581.085714,13259.65714,14197.4,110787.3714,22310.05714,0,0,21.02857143
리산드라,M,1.217293655,5.638497653,0.781690141,0.100938967,162.2253521,1.356807512,0,2.495305164,10161.6338,1216.647887,14351.18075,2104.873239,9462.741784,15901.7723,114585.3779,17193.92488,0,0,36.28873239
릴리아,M,1.620689655,7.5,0.5,0,111.1666667,1,0,1.333333333,7186.166667,419.5,7140.333333,3025.5,9784.166667,10276.83333,79021.66667,13640.33333,0,0,12.66666667
마스터 이,M,3.563318777,12.14814815,1.277777778,0.222222222,130.5925926,1.814814815,264.5185185,3.851851852,10802.72222,10829.96296,351.6666667,2523.092593,12283.44444,16426.55556,108091.7037,19747.05556,0,0,0.944444444
마오카이,M,1.525423729,1.583333333,0.25,0,97.83333333,0.916666667,0.416666667,0.666666667,6464.666667,1512.166667,7167.083333,5059.5,10843.91667,8825.75,60263.83333,18950.41667,0,0,42.5
말자하,M,1.208136235,8.136986301,1.034246575,0.226027397,171.8630137,1.205479452,0,1.897260274,10327.67808,472.6164384,14674.91781,826.9863014,6692.472603,15466,124530.8288,12379.97945,0,0,44.01369863
말파이트,M,1.300872093,4.275862069,0.574712644,0.103448276,126.0689655,1.229885057,1.873563218,2.402298851,9553.011494,2946.137931,11735.66667,1606.321839,9199.126437,15230.52874,80411.85057,16854.42529,0,0,27.37931034
모데카이저,M,3.431818182,12.84,0.96,0.2,153.72,1.28,1.24,2.6,10410.28,2618.72,13880.6,4616.64,14812.92,17853.2,119582.88,23513.72,0,0,4.96
모르가나,M,0.987951807,8.151515152,0.242424242,0.060606061,118.6969697,1.03030303,0,1.303030303,8005.212121,774.3939394,10201.09091,2954.393939,8440.424242,11184.69697,78423.9697,14379.54545,0,0,32.57575758
문도 박사,M,1.828571429,3.285714286,1.428571429,0,124.4285714,1.285714286,4.428571429,1.142857143,8376,4044.571429,7001.285714,4998.142857,12197.42857,11385.85714,78741.85714,21182.71429,0,0,9.571428571
미스 포츈,M,2.142857143,8,1,0.5,134.5,1,875,3,9646.5,12581,2057,116,5387,15298.5,98620,8866,0,0,9.5
바드,M,1,8,0,0,82.5,0.5,0,0,5284,909.5,3658.5,4486.5,4450.5,4829,53409.5,10032.5,0,0,22
바루스,M,2.586206897,5.6,0.6,0,144.6,1.4,66,3.4,10216.8,13877.4,4504,941.4,10859.8,19181.2,97046.8,15724.4,0,0,27.8
바이,M,2.557692308,20.17241379,1.413793103,0.310344828,141.6206897,1.517241379,322.1034483,3.344827586,11315.72414,16800.89655,65.82758621,861.1034483,11079.89655,18040.17241,124078.8276,17771.65517,0,0,21.86206897
베이가,M,1.909647779,7.12745098,1.088235294,0.156862745,158.0196078,1.490196078,0,3.970588235,11104.43137,813.7647059,17979.43137,1565.166667,7964.764706,19030.15686,120976.2941,15594.55882,0,0,22.99019608
베인,M,3.97311828,11,1.46031746,0.253968254,141.0952381,1.634920635,290.1746032,3.047619048,9893.492063,10331.88889,333.2698413,1244.063492,9594.730159,14539.30159,92045.61905,15861.60317,0,0,6.587301587
벡스,M,1.714705471,5.995905834,0.665301945,0.101330604,152.6970317,1.538382805,0.07778915,3.338792221,10604.70829,1615.06346,16858.72774,2211.825998,8504.189355,19089.62845,110896.9754,15652.05732,0,0,26.61310133
벨코즈,M,1.593495935,4.944444444,0.666666667,0.111111111,161.5,1.277777778,0,3.277777778,10783.16667,477.5555556,13332.05556,680.1666667,6556.666667,18904.11111,111175.8889,12574,0,0,20.88888889
볼리베어,M,1.945945946,9.6,1,0,156.2,1.4,0,3.6,11632.8,13858,6237.2,7931.8,21726.8,21571.8,133097.8,36971.6,0,0,26.2
브랜드,M,2.395437262,7.510204082,0.408163265,0.12244898,142.1836735,1.204081633,0,2.142857143,9785.183673,706.6938776,17062.42857,1281.591837,8728.816327,18774.20408,100606.2245,17014.28571,0,0,15.44897959
블라디미르,M,2.223913043,7.233333333,0.894444444,0.138888889,166.5916667,1.472222222,0,3.413888889,10731.48611,977.125,17215.92222,18070.71944,14308.23333,19152.11667,120242.75,24199.08889,0,0,3.288888889
블리츠크랭크,M,2,0,0,0,34.4,0.6,0,1.2,4012.8,1059.2,1927,76.4,3909.8,3291.6,16886.6,5721.8,0,0,12.4
비에고,M,2.175510204,11.86046512,1.081395349,0.104651163,141.5,1.651162791,383.9767442,3.348837209,10711.9186,12771.36047,1974.546512,4146.162791,11997.01163,15547.89535,106464.1744,20736.96512,0,0,12.55813953
빅토르,M,1.658618642,9.262315271,0.881773399,0.113300493,173.5615764,1.350985222,0,2.866995074,10948.4298,621.5972906,19592.31404,1193.315271,8043.616995,20692.63547,128567.4298,14884.42734,0,0,17.29926108
뽀삐,M,1.426086957,9.294117647,0.882352941,0.058823529,134.1176471,1.117647059,1.176470588,3.176470588,9557.588235,11813.70588,2762.588235,3980.941176,11318.58824,15256.88235,95715.82353,20709,0,0,28.29411765
사미라,M,1.933333333,17,0.571428571,0.428571429,137.4285714,2,621.4285714,2.714285714,10210.71429,11111.28571,1635.142857,1232.142857,12823.42857,13034,101858,18544.85714,0,0,1.857142857
사이온,M,1.862275449,7.793103448,1.862068966,0.379310345,173.7586207,1.206896552,120.2068966,2,10830,9233.241379,4315.655172,2369.517241,19841.44828,14033.24138,130885.1724,32447.2069,0,0,33.5862069
사일러스,M,2.01353731,8.508450704,0.784507042,0.126056338,138.6359155,1.471830986,15.66830986,3.316197183,10296.1169,616.3323944,16137.76338,6011.476056,14719.83803,17175.38239,97817.81268,24910.27465,0,0,22.93521127
샤코,M,0.692307692,2,0.5,0,67,0.5,0,2,5682,782,6734,1651.5,4263.5,8319.5,49800.5,8386,0,0,28
세나,M,1.266666667,7.333333333,0.333333333,0,94,1,212.6666667,2.333333333,6511.666667,9631.333333,309,4748.333333,5770,10367.66667,57243.66667,10885.66667,0,0,15
세라핀,M,0.876363636,4.218181818,0.581818182,0.2,166.0909091,1.236363636,0,2.018181818,10224.21818,1232.672727,11397.67273,3515.181818,7654.981818,12888.96364,115102.0364,13552.69091,0,0,22.96363636
세주아니,M,0.87962963,8.1,0.9,0,154.3,1.5,3.7,3.1,10755.6,8382.4,7248.1,2743.3,13526.1,16365.6,112880,25578.8,0,0,28.5
세트,M,1.924050633,6.915789474,1.431578947,0.2,148.0947368,1.242105263,19.69473684,2.442105263,10384.42105,12740.84211,178.0105263,3122.378947,16102,15833.17895,107240.3474,27010.89474,0,0,22.95789474
